# Multipole Expansion Model for Optical Coupling Strength
# 
# Parameters:
# a = 300 nm (Major axis)
# b = 180 nm (Minor axis)
# lambda = 1064 nm (Wavelength)
# V = 0.04 ×10⁻¹⁸ m³ (Volume)
# rho = 3500 kg/m³ (Density)
# I = 3.49e-30 kg·m² (Moment of inertia)
# L1 = 0.210 (Depolarization factor, major axis)
# L2 = 0.395 (Depolarization factor, minor axis)
# epsilon_r = 5.7 (Relative permittivity)
# C1 = 0.033 (Multipole expansion coefficient, 1st order)
# C2 = 0.012 (Multipole expansion coefficient, 2nd order)
#
# Columns:
# R_lambda: Distance between particles in units of wavelength (dimensionless)
# g_*mW_kHz: Coupling strength at different laser powers (in kHz)
#
# Note: Data generated for Fig. 1 in manuscript
R_lambda,g_600mW_kHz,g_800mW_kHz,g_1000mW_kHz
1.211999999999993,9.200175497988727,10.623447600711179,11.877375495298626
1.213999999999993,8.118355710007876,9.374269709100362,10.480752154482799
1.215999999999993,7.038733678728481,8.12762956833595,9.086966105368226
1.217999999999993,5.961461254101817,6.883702519638415,7.696213385399042
1.2199999999999929,4.886689527020364,5.642663027742664,6.308689052078692
1.221999999999993,3.814568810303991,4.404684658942719,4.9245871584232
1.223999999999993,2.745248619831357,3.169940059304166,3.5441007286019155
1.2259999999999929,1.6788776558175575,1.9386009330454295,2.1674217337670494
1.2279999999999929,0.6156037842419391,0.7108380210924715,0.794741068077098
1.2299999999999929,-0.4444259815723407,-0.5131789201913091,-0.5737514750838534
1.2319999999999929,-1.5010654992243444,-1.7332811400968704,-1.9378672266874695
1.2339999999999929,-2.5541695153461923,-2.9493009144821207,-3.297418665442159
1.2359999999999927,-3.6035936835546583,-4.161071566500634,-4.652219440968479
1.2379999999999929,-4.6491945822423455,-5.368427487145134,-6.002084396767449
1.2399999999999929,-5.690829732205611,-6.57120415560247,-7.346829592978116
1.2419999999999927,-6.72835761410871,-7.769238159419462,-8.686272328923636
1.2439999999999927,-7.7616376857801495,-8.962367214475025,-10.020231165440798
1.2459999999999927,-8.790530399340177,-10.150430184757282,-11.348525946991522
1.247999999999993,-9.814897218156775,-11.333267101942646,-12.670977823552903
1.2499999999999927,-10.834600633629499,-12.51071918477616,-13.987409272285129
1.2519999999999927,-11.849504181797544,-13.682628858248812,-15.297644118972343
1.2539999999999927,-12.859472459770876,-14.848839772570587,-16.601507559235177
1.2559999999999927,-13.864371141981936,-16.009196821936296,-17.898826179511584
1.2579999999999927,-14.864066996257465,-17.163546163083755,-19.18942797780549
1.2599999999999925,-15.858427899706768,-18.31173523363995,-20.473142384198464
1.2619999999999925,-16.84732285442556,-19.453612770254257,-21.74980028112327
1.2639999999999927,-17.830622003012817,-20.589028826515825,-23.019234023396056
1.2659999999999925,-18.80819664390047,-21.717834790654695,-24.28127745800692
1.2679999999999925,-19.77991924649227,-22.839883403022743,-25.535765943664053
1.2699999999999925,-20.745663466110976,-23.955028773353103,-26.78253637009048
1.2719999999999925,-21.70530415875205,-25.063126397796403,-28.021427177071093
1.2739999999999925,-22.658717395642043,-26.16403317573118,-29.25227837324732
1.2759999999999923,-23.605780477601247,-27.257607426348585,-30.474931554659264
1.2779999999999925,-24.546371949206165,-28.343708905005716,-31.68922992302947
1.2799999999999925,-25.480371612752876,-29.42219881934914,-32.89501830378937
1.2819999999999923,-26.40766054201886,-30.49293984520569,-34.09214316384593
1.2839999999999923,-27.32812109582184,-31.555796142238847,-35.28045262908585
1.2859999999999923,-28.241636931373275,-32.610633369368074,-36.45979650161501
1.2879999999999925,-29.14809301742584,-33.65731869995012,-37.63002627673167
1.2899999999999923,-30.04737564721432,-34.69572083672198,-38.79099515963313
1.291999999999992,-30.939372451186284,-35.72571002650098,-39.942558081851026
1.2939999999999923,-31.823972409523115,-36.747158074642776,-41.08457171741579
1.2959999999999923,-32.701065864448836,-37.75993835925443,-42.21689449874741
1.2979999999999923,-33.570544532326345,-38.76392584516187,-43.33938663227146
1.299999999999992,-34.43230151553937,-39.75899709763003,-44.451910113758814
1.301999999999992,-35.28623131415846,-40.745030295833566,-45.55432874338612
1.3039999999999923,-36.13222983738976,-41.72190524607681,-46.64650814051643
1.305999999999992,-36.97019441480727,-42.68950339476353,-47.72831575819967
1.307999999999992,-37.80002380736423,-43.64770784111198,-48.79962089738851
1.309999999999992,-38.621618218185375,-44.59640334961655,-49.86029472087098
1.311999999999992,-39.434879303136874,-45.53547636225296,-50.91021026691623
1.313999999999992,-40.2397101811745,-46.46481501042725,-51.94924246263397
1.3159999999999918,-41.03601544446829,-47.38430912666682,-52.977268137045364
1.317999999999992,-41.82370116830205,-48.29385025605131,-53.99416603386319
1.319999999999992,-42.60267492074797,-49.193331667383916,-54.999816823981774
1.3219999999999918,-43.37284577211416,-50.08264836410046,-55.994103117673646
1.3239999999999919,-44.134124304165915,-50.961697094917184,-56.976909476494214
1.3259999999999919,-44.88642261911782,-51.830376364213954,-57.94812242489042
1.3279999999999919,-45.629654348396826,-52.68858644215297,-58.90763046151393
1.3299999999999919,-46.363734661176025,-53.536229374532695,-59.855324070238105
1.3319999999999916,-47.08858027267767,-54.37320899237551,-60.791095730877274
1.3339999999999919,-47.804109452244425,-55.1994309212473,-61.71483992960642
1.3359999999999919,-48.51024203117881,-56.01480259030998,-62.626453169082225
1.3379999999999919,-49.20689941034953,-56.81923324110427,-63.52583397826243
1.3399999999999916,-49.89400456756517,-57.61263393606435,-64.41288292192559
1.3419999999999916,-50.57148206471333,-58.39491756676113,-65.28750260988728
1.3439999999999919,-51.23925805466463,-59.165998861874655,-66.14959770591348
1.3459999999999916,-51.89726028794275,-59.925794394895654,-66.99907493633128
1.3479999999999916,-52.54541811915809,-60.67422259155471,-67.83584309833492
1.3499999999999917,-53.183662513205356,-61.41120373697864,-68.6598130679867
1.3519999999999917,-53.81192605122473,-62.13665998257367,-69.47089780791283
1.3539999999999917,-54.43014293632562,-62.850515352634815,-70.2690123746928
1.3559999999999914,-55.03824899907393,-63.55269575068196,-71.05407392594347
1.3579999999999914,-55.63618170274081,-64.24312896552065,-71.82600172709499
1.3599999999999917,-56.22388014831349,-64.9217446770281,-72.58471715786001
1.3619999999999914,-56.80128507926818,-65.58847446166432,-73.33014371839518
1.3639999999999914,-57.36833888610436,-66.24325179770806,-74.06220703515521
1.3659999999999914,-57.92498561063986,-66.88601207021624,-74.78083486643749
1.3679999999999914,-58.47117095006774,-67.51669257570848,-75.48595710761978
1.3699999999999914,-59.00684226077302,-68.13523252657416,-76.17750579608732
1.3719999999999912,-59.53194856191172,-68.74157305520538,-76.85541511585357
1.3739999999999915,-60.04644053874924,-69.33565721785145,-77.51962140186991
1.3759999999999915,-60.550270545759965,-69.91742999819836,-78.1700631440273
1.3779999999999912,-61.04339260948803,-70.48683831067184,-78.80668099084936
1.3799999999999912,-61.52576243116792,-71.04383100346352,-79.42941775287578
1.3819999999999912,-61.99733738910642,-71.58835886128129,-80.03821840573721
1.3839999999999915,-62.458076540825076,-72.12037460782321,-80.63303009292123
1.3859999999999912,-62.90794062496374,-72.63983290797562,-81.21380212822986
1.3879999999999912,-63.346892062945564,-73.14669036973557,-81.78048599792902
1.3899999999999912,-63.7748949604027,-73.64090554585721,-82.33303536258903
1.3919999999999912,-64.19191510836373,-74.12243893522277,-82.87140605861768
1.3939999999999912,-64.59791998420324,-74.59125298393927,-83.39555609948616
1.395999999999991,-64.99287875235288,-75.04731208615927,-83.90544567664689
1.397999999999991,-65.37676226477527,-75.49058258462831,-84.40103716014538
1.3999999999999913,-65.74954306120019,-75.92103277095765,-84.88229509892528
1.401999999999991,-66.11119536912429,-76.33863288562368,-85.34918622082776
1.403999999999991,-66.46169510357416,-76.74335511769473,-85.80167943228594
1.405999999999991,-66.80101986663333,-77.13517360428456,-86.23974581771387
1.407999999999991,-67.12914894673347,-77.5140644297341,-86.66335863859197
1.409999999999991,-67.44606331771136,-77.88000562452238,-87.07249333224904
1.4119999999999908,-67.75174563763021,-78.23297716390572,-87.46712751034097
1.413999999999991,-68.04618024736811,-78.57296096628754,-87.84724095702829
1.415999999999991,-68.32935316897235,-78.89994089131837,-88.21281562685164
1.4179999999999908,-68.6012521037815,-79.21390273772724,-88.56383564230741
1.4199999999999908,-68.8618664303156,-79.51483424088552,-88.90028729112397
1.4219999999999908,-69.11118720193451,-79.80272507010302,-89.22215902323855
1.423999999999991,-69.3492071442661,-80.07756682565831,-89.52944144747703
1.4259999999999908,-69.57592065240439,-80.33935303556342,-89.82212732793697
1.4279999999999906,-69.79132378787885,-80.58807915206434,-90.10021158007478
1.4299999999999908,-69.99541427539539,-80.82374254787779,-90.36369126649838
1.4319999999999908,-70.18819149934981,-81.0463425121652,-90.61256559246625
1.4339999999999908,-70.36965650011517,-81.25588024624597,-90.8468359010942
1.4359999999999906,-70.5398119701034,-81.45235885904957,-91.06650566827105
1.4379999999999906,-70.69866224960211,-81.6357833623084,-91.271580497284
1.4399999999999908,-70.8462133223881,-81.80616066549283,-91.46206811315572
1.4419999999999906,-70.98247281111794,-81.96349957048845,-91.63797835669354
1.4439999999999906,-71.10744997249728,-82.10781076601829,-91.79932317825303
1.4459999999999906,-71.22115569222925,-82.2391068218096,-91.94611663121648
1.4479999999999904,-71.32360247974367,-82.35740218250771,-92.07837486518842
1.4499999999999906,-71.41480446270788,-82.4627131613378,-92.19611611890898
1.4519999999999906,-71.49477738132026,-82.55505793351522,-92.29936071288674
1.4539999999999906,-71.563538582388,-82.63445652940776,-92.38813104175357
1.4559999999999904,-71.62110701318983,-82.70093082744829,-92.46245156634117
1.4579999999999904,-71.6675032151254,-82.754504546802,-92.52234880548241
1.4599999999999906,-71.7027493171521,-82.79520323978801,-92.5678513275384
1.4619999999999904,-71.72686902901117,-82.82305428405726,-92.59898974165367
1.4639999999999904,-71.73988763424406,-82.8380868745286,-92.61579668873955
1.4659999999999904,-71.74183198300011,-82.84033201508406,-92.61830683219003
1.4679999999999904,-71.73273048463783,-82.82982251002504,-92.60655684832915
1.4699999999999904,-71.71261310012014,-82.80659295529168,-92.5805854165937
1.4719999999999902,-71.68151133420548,-82.77067972944549,-92.54043320945202
1.4739999999999904,-71.63945822743676,-82.72212098441912,-92.48614288206151
1.4759999999999904,-71.58648834792837,-82.66095663603288,-92.41775906166595
1.4779999999999902,-71.5226377829539,-82.58722835428105,-92.3353283367353
1.4799999999999902,-71.44794413033561,-82.50097955338921,-92.23889924584928
1.4819999999999902,-71.3624464896373,-82.40225538164471,-92.12852226632776
1.4839999999999902,-71.26618545316187,-82.29110271100161,-92.00424980260843
1.4859999999999902,-71.15920309675587,-82.1675701264625,-91.8661361743756
1.48799999999999,-71.04154297042189,-82.03170791523887,-91.71423760444085
1.4899999999999902,-70.91325008874078,-81.88356805569148,-91.54861220637825
1.4919999999999902,-70.7743709211058,-81.72320420605372,-91.36931997191644
1.49399999999999,-70.62495338176942,-81.55067169293865,-91.17642275808939
1.49599999999999,-70.46504681970539,-81.36602749963296,-90.9699842741483
1.49799999999999,-70.29470200828759,-81.16933025417872,-90.75007006823697
1.4999999999999902,-70.11397113478692,-80.96064021724574,-90.51674751383246
1.50199999999999,-69.92290778968909,-80.74001926979678,-90.27008579595427
1.50399999999999,-69.72156695583375,-80.50753090054624,-90.01015589714316
1.50599999999999,-69.51000499737802,-80.26324019321683,-89.73703058321317
1.50799999999999,-69.28827964858587,-80.00721381359423,-89.45078438877847
1.50999999999999,-69.05645000244462,-79.73951999638265,-89.15149360255772
1.5119999999999898,-68.81457649911154,-79.46022853186427,-88.83923625245845
1.5139999999999898,-68.5627209141917,-79.16941075236353,-88.51409209044384
1.51599999999999,-68.30094634684917,-78.86713951851911,-88.17614257718441
1.5179999999999898,-68.02931720775393,-78.55348920536633,-87.82547086649755
1.5199999999999898,-67.74789920686571,-78.2285356882311,-87.46216178957654
1.5219999999999898,-67.45675934105749,-77.89235632843867,-87.08630183901242
1.5239999999999898,-67.15596588158063,-77.54502995883978,-86.69797915261175
1.5259999999999898,-66.8455883613729,-77.18663686915511,-86.29728349701121
1.5279999999999896,-66.52569756221244,-76.81725879114197,-85.8843062510934
1.5299999999999898,-66.19636550171921,-76.43697888358489,-85.4591403892059
1.5319999999999898,-65.85766542020619,-76.04588171711269,-85.02188046418622
1.5339999999999896,-65.50967176738232,-75.64405325884441,-84.57262259019531
1.5359999999999896,-65.15246018890933,-75.23158085686636,-84.11146442536254
1.5379999999999896,-64.7861075128149,-74.80855322454343,-83.63850515424511
1.5399999999999898,-64.41069173576395,-74.37506042466664,-83.15384547010453
1.5419999999999896,-64.02629200919037,-73.93119385343928,-82.65758755700247
1.5439999999999894,-63.632988625291425,-73.4770462243048,-82.1498350717199
1.5459999999999896,-63.23086300288714,-73.01271155161847,-81.63069312550154
1.5479999999999896,-62.81999767314677,-72.5382851341659,-81.10026826562871
1.5499999999999896,-62.400476265184594,-72.05386353853035,-80.55866845682372
1.5519999999999894,-61.9723834915273,-71.559544582312,-80.00600306248823
1.5539999999999894,-61.53580513345526,-71.05542731720152,-79.44238282577908
1.5559999999999896,-61.090828026220485,-70.54161201191104,-78.86791985052443
1.5579999999999894,-60.637540044142206,-70.0182001349644,-78.2827275819827
1.5599999999999894,-60.176030085584024,-69.48529433734987,-77.68692078744782
1.5619999999999894,-59.706388057813975,-68.9429984350383,-77.08061553670366
1.5639999999999894,-59.22870486175028,-68.39141739136883,-76.46392918233106
1.5659999999999894,-58.74307237659457,-67.8306572993051,-75.83698033986927
1.5679999999999892,-58.24958344435562,-67.26082536356454,-75.19988886783621
1.5699999999999894,-57.748331854265714,-66.68202988262429,-74.55277584761015
1.5719999999999894,-57.23941232709238,-66.09438023060554,-73.89576356317612
1.5739999999999892,-56.722920499346614,-65.49798683903903,-73.22897548073894
1.5759999999999892,-56.19895290739189,-64.89296117851563,-72.55253622820791
1.5779999999999892,-55.66760697145503,-64.2794157402237,-71.86657157455508
1.5799999999999894,-55.12898097954189,-63.65746401737654,-71.17120840905045
1.5819999999999892,-54.58317407126027,-63.027220486532634,-70.46657472037718
1.583999999999989,-54.03028622155194,-62.388800588811065,-69.75279957563025
1.5859999999999892,-53.470418224337585,-61.74232071100634,-69.03001309920168
1.5879999999999892,-52.903671676075646,-61.08789816660372,-68.29834645155536
1.5899999999999892,-52.33014895923881,-60.42565117669947,-67.5579318078951
1.591999999999989,-51.7499532257091,-59.755698850827386,-66.80890233672805
1.593999999999989,-51.16318838009588,-59.07816116769578,-66.0513921783281
1.5959999999999892,-50.56995906297826,-58.393158955837706,-65.28553642310192
1.597999999999989,-49.97037063407412,-57.700813874176134,-64.51147108986044
1.599999999999989,-49.3645291553389,-57.001248392508074,-63.729333103999345
1.601999999999989,-48.75254137399667,-56.29458577191068,-62.93926027559241
1.603999999999989,-48.13451470550565,-55.58095004507139,-62.14139127739982
1.605999999999989,-47.51055721646123,-54.86046599654602,-61.33586562279633
1.6079999999999888,-46.88077760743778,-54.133259142946365,-60.52282364362007
1.609999999999989,-46.24528519577382,-53.39945571306204,-59.702406467948144
1.611999999999989,-45.60418989830133,-52.65918262791817,-58.87475599780052
1.6139999999999888,-44.957602214022714,-51.91256748077225,-58.04001488677589
1.6159999999999888,-44.305633206737234,-51.15973851705312,-57.19832651762254
1.6179999999999888,-43.648394487620415,-50.400824614245245,-56.34983497974851
1.6199999999999888,-42.98599819775817,-49.63595526172087,-55.49468504667314
1.6219999999999888,-42.31855699063897,-48.86526054052388,-54.63302215342476
1.6239999999999886,-41.64618401460539,-48.088871103106214,-53.7649923738854
1.6259999999999888,-40.9689928952689,-47.30691815302273,-52.890742398088825
1.6279999999999888,-40.28709771789049,-46.519533424585646,-52.01041950947357
1.6299999999999886,-39.60061300972775,-45.72684916248103,-51.12417156209347
1.6319999999999886,-38.90965372235383,-44.928998101352214,-50.23214695779128
1.6339999999999886,-38.214335213948566,-44.126113445351585,-49.334494623336816
1.6359999999999888,-37.514773231565755,-43.3183288476645,-48.43136398753399
1.6379999999999886,-36.8110838933782,-42.5057783900076,-47.52290495829931
1.6399999999999886,-36.10338367090342,-41.688596562104856,-46.609267899715256
1.6419999999999886,-35.39178937121303,-40.86691824114475,-45.690603609062926
1.6439999999999886,-34.6764181191282,-40.040878671221364,-44.76706329383622
1.6459999999999886,-33.957387339402636,-39.210613442761016,-43.83879854874034
1.6479999999999884,-33.2348147388975,-38.37625847193962,-42.90596133267961
1.6499999999999884,-32.50881828874946,-37.53794998009224,-41.96870394573658
1.6519999999999886,-31.779516206535106,-36.695824473118236,-41.02717900614641
1.6539999999999884,-31.047026938433998,-35.85001872088487,-40.08153942726932
1.6559999999999884,-30.311469141392436,-35.000669736631906,-39.131938394564315
1.6579999999999884,-29.572961665291814,-34.14791475638142,-38.17852934256853
1.6599999999999884,-28.831623535123246,-33.291891218354706,-37.22146593188472
1.6619999999999884,-28.087573933170177,-32.432736742398625,-36.260902026179224
1.6639999999999882,-27.3409321812034,-31.570589109426173,-35.296991669195734
1.6659999999999884,-26.59181772268944,-30.705586240872414,-34.329889061786496
1.6679999999999884,-25.840350105015908,-29.837866178170216,-33.35974853896523
1.6699999999999882,-25.08664896173521,-28.967567062246943,-32.386724546984034
1.6719999999999882,-24.330833994829916,-28.094827113046296,-31.41097162043785
1.6739999999999882,-23.573024957002318,-27.21978460907811,-30.4326443594006
1.6759999999999884,-22.813341633990795,-26.34257786699896,-29.45189740659556
1.6779999999999882,-22.051903826914018,-25.463345221225097,-28.468885424601876
1.679999999999988,-21.288831334647764,-24.582225003582845,-27.483763073103134
1.6819999999999882,-20.524243936234946,-23.69935552299758,-26.496684986178842
1.6839999999999882,-19.758261373332637,-22.81487504522516,-25.50780574964353
1.6859999999999882,-18.991003332697325,-21.92892177262776,-24.51727987843543
1.687999999999988,-18.22258942871148,-21.041633823997195,-23.5252617940583
1.689999999999988,-17.45313918595436,-20.153149214429504,-22.53190580208044
1.6919999999999882,-16.682772021818476,-19.2636058352521,-21.537366069692666
1.693999999999988,-15.911607229175143,-18.373141434007728,-20.541796603329626
1.695999999999988,-15.139763959090047,-17.48189359449606,-19.545351226355677
1.697999999999988,-14.367361203593042,-16.58999971687805,-18.5481835568208
1.699999999999988,-13.594517778503617,-15.697596997844434,-17.550446985288396
1.701999999999988,-12.821352306314065,-14.804822410850903,-16.55229465273748
1.7039999999999877,-12.047983199132998,-13.91181268642305,-15.553879428542958
1.705999999999988,-11.274528641692406,-13.01870429253451,-14.555353888537741
1.707999999999988,-10.501106574419138,-12.125633415059678,-13.556870293158184
1.7099999999999878,-9.727834676574615,-11.232735938305057,-12.5585805656775
1.7119999999999878,-8.954830349463162,-10.340147425619975,-11.56063627052786
